feature_id,name,source_column,mention_count
Feature_1880,客户感知,reception_professionalism_negative_feedback,1
Feature_1881,储物空间开启方式,reception_professionalism_negative_feedback,1
Feature_1882,功能演示,reception_professionalism_negative_feedback,1
Feature_1883,共情能力,reception_professionalism_negative_feedback,1
Feature_1884,用户理解能力,reception_professionalism_negative_feedback,1
Feature_1885,消费者需求理解,reception_professionalism_negative_feedback,1
Feature_1886,主动性,reception_professionalism_negative_feedback,1
Feature_1887,驾驶与操控,demonstration_positive_feedback,1
Feature_1888,辅助驾驶,demonstration_positive_feedback,1
Feature_1889,语音助手,demonstration_positive_feedback,1
Feature_1890,功能,demonstration_positive_feedback,1
Feature_1891,品牌,demonstration_positive_feedback,1
Feature_1892,核心竞争点,demonstration_positive_feedback,1
Feature_1893,演示,demonstration_positive_feedback,1
Feature_1894,讲解,demonstration_positive_feedback,2
Feature_1895,车型亮点,demonstration_positive_feedback,2
Feature_1896,用户关注点,demonstration_positive_feedback,1
Feature_1897,体验,demonstration_positive_feedback,1
Feature_1898,内心需求,demonstration_positive_feedback,1
Feature_1899,耐心,demonstration_positive_feedback,1
Feature_1900,专人讲解,demonstration_positive_feedback,1
Feature_1901,功能演示,demonstration_positive_feedback,1
Feature_1902,大屏,demonstration_positive_feedback,1
Feature_1903,底盘悬架高度调节,demonstration_positive_feedback,1
Feature_1904,讲解细致,demonstration_positive_feedback,1
Feature_1905,车身介绍,demonstration_positive_feedback,1
Feature_1906,空间讲解,demonstration_positive_feedback,1
Feature_1907,性价比讲解,demonstration_positive_feedback,1
Feature_1908,舒适性,demonstration_negative_feedback,1
Feature_1909,三排沉坑效果,demonstration_negative_feedback,1
Feature_1910,讲解口语化程度,demonstration_negative_feedback,1
Feature_1911,专业性,demonstration_negative_feedback,1
Feature_1912,多功能熟悉度,demonstration_negative_feedback,1
Feature_1913,核心卖点讲解清晰度,demonstration_negative_feedback,1
Feature_1914,回复及时性,demonstration_negative_feedback,1
Feature_1915,讲解卡顿情况,demonstration_negative_feedback,1
Feature_1916,功能了解程度,demonstration_negative_feedback,1
Feature_1917,动态功能演示,demonstration_negative_feedback,1
Feature_1918,空间,service_experience_other_positive_feedback,1
Feature_1919,级别,service_experience_other_positive_feedback,1
Feature_1920,热情,service_experience_other_negative_feedback,1
Feature_1921,冷淡,service_experience_other_negative_feedback,1
Feature_1922,摇晃,chassis_tuning_positive_feedback,1
Feature_1923,均衡,chassis_tuning_positive_feedback,1
Feature_1924,舒适性,chassis_tuning_positive_feedback,1
Feature_1925,运动性,chassis_tuning_positive_feedback,1
Feature_1926,底盘,chassis_tuning_positive_feedback,1
Feature_1927,软硬度调节,chassis_tuning_positive_feedback,1
Feature_1928,驾驶体验,chassis_tuning_positive_feedback,1
Feature_1929,四连杆设计,chassis_tuning_positive_feedback,1
Feature_1930,操控,chassis_tuning_positive_feedback,1
Feature_1931,驾驶模式,chassis_tuning_positive_feedback,1
Feature_1932,悬架软硬调节,chassis_tuning_negative_feedback,1
Feature_1933,悬架,chassis_tuning_negative_feedback,4
Feature_1934,内饰,chassis_tuning_negative_feedback,1
Feature_1935,滤振,chassis_tuning_negative_feedback,1
Feature_1936,底盘,chassis_tuning_negative_feedback,1
Feature_1937,视野,view_positive_feedback,10
Feature_1938,主驾视野,view_positive_feedback,1
Feature_1939,盲区视频辅助,view_positive_feedback,1
Feature_1940,安全感,view_positive_feedback,1
Feature_1941,透光性,view_positive_feedback,1
Feature_1942,前视野,view_positive_feedback,1
Feature_1943,主驾座椅坐姿,view_positive_feedback,1
Feature_1944,视野舒适度,view_positive_feedback,1
Feature_1945,A柱遮挡,view_positive_feedback,2
Feature_1946,前视摄像头布置,view_positive_feedback,1
Feature_1947,驾驶员视野遮挡,view_positive_feedback,1
Feature_1948,变道HUD,view_positive_feedback,1
Feature_1949,侧边路况显示,view_positive_feedback,1
Feature_1950,后视镜清晰度,view_positive_feedback,1
Feature_1951,车头后视镜补盲,view_positive_feedback,1
Feature_1952,前排视野,view_positive_feedback,1
Feature_1953,坐姿,view_positive_feedback,2
Feature_1954,前方视野,view_positive_feedback,1
Feature_1955,方向盘,view_positive_feedback,1
Feature_1956,流媒体后视镜,view_positive_feedback,1
Feature_1957,试驾,view_negative_feedback,1
Feature_1958,内后视镜,view_negative_feedback,1
Feature_1959,发动机盖,view_negative_feedback,2
Feature_1960,前下视野,view_negative_feedback,1
Feature_1961,A柱,view_negative_feedback,1
Feature_1962,HUD,view_negative_feedback,1
Feature_1963,车身,view_negative_feedback,1
Feature_1964,加速,driving_experience_positive_feedback,2
Feature_1965,减速,driving_experience_positive_feedback,1
Feature_1966,转向,driving_experience_positive_feedback,1
Feature_1967,后轮转向,driving_experience_positive_feedback,1
Feature_1968,转弯半径,driving_experience_positive_feedback,1
Feature_1969,空气悬架,driving_experience_positive_feedback,1
Feature_1970,路面颠簸过滤,driving_experience_positive_feedback,1
Feature_1971,驾驶性,driving_experience_positive_feedback,1
Feature_1972,加速踏板,driving_experience_positive_feedback,1
Feature_1973,制动踏板,driving_experience_positive_feedback,1
Feature_1974,执行响应,driving_experience_positive_feedback,1
Feature_1975,运动模式,driving_experience_positive_feedback,1
Feature_1976,路感反馈,driving_experience_positive_feedback,1
Feature_1977,单踏板模式,driving_experience_positive_feedback,1
Feature_1978,悬架,driving_experience_positive_feedback,1
Feature_1979,MPV属性,driving_experience_positive_feedback,1
Feature_1980,起步速度,driving_experience_positive_feedback,1
Feature_1981,油车体验,driving_experience_positive_feedback,1
Feature_1982,动力响应,driving_experience_positive_feedback,1
Feature_1983,跟随性,driving_experience_positive_feedback,1
Feature_1984,混动车,driving_experience_positive_feedback,1
Feature_1985,低速加速,driving_experience_positive_feedback,1
Feature_1986,推背感,driving_experience_positive_feedback,1
Feature_1987,船感,driving_experience_negative_feedback,1
Feature_1988,其他模式,driving_experience_negative_feedback,1
Feature_1989,单踏板模式,driving_experience_negative_feedback,1
Feature_1990,顿挫,driving_experience_negative_feedback,1
Feature_1991,家人乘坐舒适性,driving_experience_negative_feedback,1
Feature_1992,加减速平顺性,driving_experience_negative_feedback,1
Feature_1993,制动灵敏度,driving_experience_negative_feedback,1
Feature_1994,动力性能,driving_experience_negative_feedback,1
Feature_1995,满载工况,driving_experience_negative_feedback,1
Feature_1996,特定工况,driving_experience_negative_feedback,1
Feature_1997,噪声,noise_reduction_positive_feedback,1
Feature_1998,安静,noise_reduction_positive_feedback,2
Feature_1999,风噪,noise_reduction_positive_feedback,1
Feature_2000,胎噪,noise_reduction_positive_feedback,1
Feature_2001,静谧性,noise_reduction_positive_feedback,2
Feature_2002,噪音,noise_reduction_positive_feedback,2
Feature_2003,动总,noise_reduction_positive_feedback,1
Feature_2004,隔音玻璃,noise_reduction_positive_feedback,1
Feature_2005,加速噪声,noise_reduction_negative_feedback,1
Feature_2006,噪音,noise_reduction_negative_feedback,1
Feature_2007,胎噪,noise_reduction_negative_feedback,1
Feature_2008,驾驶员座姿,driving_comfort_other_positive_feedback,1
Feature_2009,视野,driving_comfort_other_positive_feedback,1
Feature_2010,ENC,driving_comfort_other_positive_feedback,1
Feature_2011,悬架高度,driving_comfort_other_positive_feedback,1
Feature_2012,道路通过性,driving_comfort_other_positive_feedback,1
